Timestamp,Speed,SOC,Pack_Voltage,Pack_Current,Motor_Temp,Controller_Temp
1761956454.78,40.01,59.35,50.86,40.93,30.4,47.2
1761956455.31,38.31,60.76,51.00,30.71,31.1,47.9
1761956455.82,37.43,62.26,51.16,20.77,32.1,48.6
1761956456.35,37.36,63.98,51.34,11.95,33.5,49.5
1761956456.85,38.09,65.71,51.52,6.62,35.1,50.4
1761956457.37,39.61,67.59,51.72,5.03,36.9,51.3
1761956457.90,41.87,69.61,51.93,7.81,39.0,52.3
1761956458.41,44.55,71.59,52.14,14.18,41.2,53.3
1761956458.92,47.57,73.62,52.36,23.18,43.4,54.3
1761956459.44,50.74,75.67,52.57,33.32,45.7,55.3
1761956459.95,53.85,77.71,52.78,42.92,48.0,56.4
1761956460.47,56.71,79.74,53.00,50.44,50.3,57.4
1761956460.99,59.12,81.74,53.21,54.52,52.4,58.4
1761956461.51,60.89,83.66,53.41,54.40,54.3,59.3
1761956462.03,61.91,85.49,53.60,50.07,56.1,60.2
1761956462.56,62.10,87.22,53.78,42.23,57.5,61.1
1761956463.09,61.44,88.82,53.95,32.23,58.7,61.9
1761956463.62,59.95,90.28,54.10,21.76,59.5,62.6
1761956464.15,57.73,91.57,54.24,12.73,59.9,63.3
1761956464.69,54.93,92.67,54.36,6.77,60.0,63.8
1761956465.22,51.76,93.57,54.45,5.03,59.7,64.3
1761956465.76,48.45,94.26,54.52,7.79,59.0,64.6
1761956466.26,45.42,94.70,54.57,14.03,58.0,64.9
1761956466.79,42.49,94.96,54.60,23.44,56.6,65.0
1761956467.32,40.09,94.98,54.60,33.97,55.0,65.0
1761956467.86,38.36,94.79,54.58,43.82,53.0,64.9
1761956468.39,37.43,94.36,54.53,51.20,50.9,64.7
1761956468.92,37.36,93.73,54.47,54.77,48.7,64.4
1761956469.44,38.14,92.89,54.38,53.99,46.3,63.9
1761956469.97,39.71,91.85,54.27,49.06,44.0,63.4
1761956470.49,41.96,90.64,54.14,40.87,41.7,62.8
1761956471.01,44.70,89.27,54.00,30.87,39.4,62.1
1761956471.52,47.78,87.74,53.84,20.75,37.4,61.4
1761956472.04,50.97,86.09,53.66,12.22,35.5,60.5
1761956472.55,54.08,84.32,53.48,6.67,33.8,59.7
1761956473.06,56.87,82.47,53.28,5.02,32.4,58.7
1761956473.57,59.19,80.55,53.08,7.45,31.3,57.8
1761956474.08,60.90,78.58,52.88,13.50,30.5,56.8
1761956474.58,61.89,76.59,52.67,22.16,30.1,55.8
1761956475.11,62.11,74.46,52.44,32.69,30.0,54.7
1761956475.64,61.45,72.34,52.22,42.72,30.3,53.7
1761956476.17,59.97,70.25,52.00,50.47,31.0,52.6
1761956476.71,57.77,68.21,51.79,54.57,32.0,51.6
1761956477.24,55.01,66.26,51.58,54.30,33.3,50.6
1761956477.74,52.03,64.49,51.40,50.02,34.9,49.7
1761956478.27,48.76,62.75,51.21,42.11,36.8,48.9
1761956478.80,45.54,61.15,51.05,32.03,38.8,48.1
1761956479.33,42.62,59.70,50.89,21.59,41.1,47.3
1761956479.86,40.19,58.42,50.76,12.65,43.4,46.7
1761956480.39,38.44,57.33,50.64,6.79,45.8,46.2
1761956480.92,37.46,56.44,50.55,5.03,48.2,45.7
1761956481.45,37.34,55.75,50.48,7.70,50.5,45.4
1761956481.98,38.09,55.29,50.43,14.34,52.6,45.1
1761956482.48,39.54,55.05,50.41,23.18,54.5,45.0
1761956483.02,41.78,55.01,50.40,33.72,56.2,45.0
1761956483.52,44.41,55.19,50.42,43.10,57.6,45.1
1761956484.02,47.35,55.56,50.46,50.35,58.6,45.3
1761956484.52,50.45,56.13,50.52,54.40,59.4,45.6
1761956485.02,53.50,56.89,50.60,54.59,59.9,45.9
1761956485.55,56.49,57.90,50.70,50.51,60.0,46.4
1761956486.06,58.86,59.02,50.82,43.30,59.8,47.0
1761956486.57,60.69,60.33,50.96,33.76,59.2,47.7
1761956487.07,61.79,61.77,51.11,23.81,58.3,48.4
1761956487.59,62.13,63.41,51.28,14.51,57.0,49.2
1761956488.10,61.66,65.11,51.46,8.03,55.5,50.1
1761956488.60,60.43,66.92,51.65,5.11,53.8,51.0
1761956489.11,58.52,68.80,51.85,6.20,51.8,51.9
1761956489.62,56.03,70.77,52.06,11.17,49.7,52.9
1761956490.13,53.14,72.77,52.27,19.19,47.5,53.9
1761956490.63,50.02,74.80,52.48,29.00,45.2,54.9
1761956491.14,46.88,76.83,52.69,38.97,42.9,55.9
1761956491.65,43.92,78.86,52.90,47.51,40.7,56.9
1761956492.17,41.29,80.86,53.12,53.21,38.5,57.9
1761956492.69,39.25,82.79,53.32,54.99,36.5,58.9
1761956493.19,37.90,84.62,53.51,52.65,34.7,59.8
1761956493.70,37.31,86.36,53.69,46.59,33.2,60.7
1761956494.21,37.51,87.96,53.86,37.89,31.9,61.5
1761956494.72,38.50,89.45,54.02,27.82,31.0,62.2
1761956495.24,40.27,90.81,54.16,17.92,30.3,62.9
1761956495.76,42.64,91.99,54.28,10.15,30.0,63.5
1761956496.28,45.49,92.99,54.39,5.72,30.1,64.0
1761956496.79,48.60,93.79,54.47,5.37,30.5,64.4
1761956497.30,51.79,94.39,54.54,9.14,31.3,64.7
1761956497.82,54.84,94.79,54.58,16.39,32.4,64.9
1761956498.34,57.57,94.98,54.60,25.99,33.8,65.0
1761956498.86,59.78,94.96,54.60,36.29,35.5,65.0
1761956499.38,61.31,94.72,54.57,45.52,37.4,64.9
1761956499.89,62.07,94.27,54.52,52.10,39.5,64.6
1761956500.42,61.99,93.61,54.45,54.94,41.7,64.3
1761956500.94,61.09,92.75,54.36,53.51,44.0,63.9
1761956501.46,59.43,91.69,54.25,48.07,46.3,63.3
1761956501.98,57.10,90.45,54.12,39.52,48.7,62.7
1761956502.50,54.26,89.04,53.97,29.29,50.9,62.0
1761956503.02,51.13,87.48,53.81,19.24,53.0,61.2
1761956503.54,47.91,85.79,53.63,11.03,54.8,60.4
1761956504.06,44.80,83.99,53.44,6.07,56.5,59.5
1761956504.59,42.01,82.06,53.24,5.20,57.9,58.5
1761956505.11,39.75,80.07,53.03,8.62,58.9,57.5
1761956505.63,38.17,78.04,52.82,15.68,59.6,56.5
1761956506.15,37.37,75.98,52.60,25.15,60.0,55.5
1761956506.66,37.40,73.92,52.39,35.38,60.0,54.5
1761956507.18,38.23,71.87,52.17,44.69,59.6,53.4
1761956507.69,39.81,69.87,51.96,51.54,58.9,52.4
1761956508.20,42.04,67.91,51.76,54.81,57.8,51.5
1761956508.71,44.76,66.04,51.56,53.98,56.5,50.5
1761956509.22,47.80,64.27,51.37,49.20,54.9,49.6
1761956509.74,50.95,62.60,51.20,41.27,53.1,48.8
1761956510.24,54.02,61.08,51.04,31.55,51.1,48.0
1761956510.75,56.81,59.70,50.89,21.57,48.9,47.3
1761956511.25,59.12,58.48,50.77,13.04,46.7,46.7
1761956511.78,60.93,57.37,50.65,6.95,44.3,46.2
1761956512.32,61.94,56.47,50.55,5.01,41.9,45.7
1761956512.85,62.09,55.78,50.48,7.52,39.6,45.4
1761956513.38,61.37,55.30,50.43,14.05,37.5,45.1
1761956513.91,59.83,55.04,50.40,23.41,35.5,45.0
1761956514.44,57.59,55.02,50.40,33.91,33.8,45.0
1761956514.97,54.80,55.21,50.42,43.72,32.4,45.1
1761956515.47,51.85,55.60,50.46,50.75,31.3,45.3
1761956516.00,48.58,56.22,50.53,54.65,30.5,45.6
1761956516.53,45.38,57.05,50.62,54.19,30.1,46.0
1761956517.06,42.47,58.08,50.72,49.43,30.0,46.5
1761956517.59,40.08,59.31,50.85,41.26,30.4,47.2
1761956518.12,38.36,60.70,51.00,31.10,31.0,47.9
1761956518.65,37.43,62.27,51.16,20.66,32.1,48.6
1761956519.18,37.36,63.98,51.34,11.95,33.5,49.5
1761956519.71,38.15,65.80,51.53,6.43,35.1,50.4
1761956520.21,39.64,67.63,51.73,5.05,36.9,51.3
1761956520.74,41.88,69.62,51.93,7.84,39.0,52.3
1761956521.27,44.71,71.70,52.15,14.62,41.3,53.4
1761956521.77,47.68,73.69,52.36,23.51,43.5,54.3
1761956522.28,50.81,75.71,52.57,33.53,45.8,55.4
1761956522.79,53.89,77.73,52.79,43.04,48.1,56.4
1761956523.30,56.71,79.74,53.00,50.44,50.3,57.4
1761956523.81,59.09,81.71,53.20,54.49,52.4,58.4
