Timestamp,Speed,SOC,Pack_Voltage,Pack_Current,Motor_Temp,Controller_Temp
1761955203.05,52.30,76.68,52.68,38.26,46.9,55.8
1761955203.57,55.39,78.78,52.90,47.22,49.2,56.9
1761955204.10,58.08,80.83,53.11,53.14,51.4,57.9
1761955204.63,60.19,82.81,53.32,54.99,53.5,58.9
1761955205.16,61.57,84.71,53.52,52.44,55.3,59.9
1761955205.69,62.13,86.51,53.71,45.91,56.9,60.8
1761955206.22,61.82,88.18,53.88,36.52,58.2,61.6
1761955206.75,60.66,89.70,54.04,26.00,59.2,62.3
1761955207.29,58.72,91.06,54.19,16.15,59.8,63.0
1761955207.82,56.16,92.23,54.31,8.80,60.0,63.6
1761955208.35,53.15,93.21,54.41,5.23,59.8,64.1
1761955208.87,49.91,93.98,54.49,6.03,59.3,64.5
1761955209.40,46.65,94.54,54.55,11.07,58.4,64.8
1761955209.93,43.60,94.88,54.59,19.47,57.2,64.9
1761955210.46,40.98,95.00,54.60,29.72,55.7,65.0
1761955210.99,38.97,94.89,54.59,40.03,53.8,64.9
1761955211.52,37.71,94.56,54.55,48.55,51.8,64.8
1761955212.08,37.28,93.98,54.49,53.96,49.5,64.5
1761955212.61,37.76,93.21,54.41,54.78,47.2,64.1
1761955213.14,39.08,92.24,54.31,51.22,44.8,63.6
1761955213.67,41.13,91.07,54.19,43.92,42.4,63.0
1761955214.19,43.70,89.76,54.05,34.46,40.2,62.4
1761955214.71,46.76,88.25,53.89,23.94,38.0,61.6
1761955215.24,50.02,86.59,53.72,14.51,36.0,60.8
1761955215.77,53.27,84.80,53.53,7.80,34.2,59.9
1761955216.30,56.28,82.89,53.33,5.03,32.7,58.9
1761955216.83,58.81,80.91,53.12,6.71,31.5,58.0
1761955217.36,60.70,78.86,52.91,12.46,30.6,56.9
1761955217.89,61.84,76.76,52.69,21.36,30.1,55.9
1761955218.42,62.12,74.64,52.46,31.78,30.0,54.8
1761955218.95,61.55,72.53,52.24,41.87,30.3,53.8
1761955219.48,60.15,70.45,52.02,49.86,30.9,52.7
1761955220.01,58.02,68.41,51.81,54.35,31.9,51.7
1761955220.54,55.31,66.46,51.60,54.53,33.2,50.7
1761955221.07,52.21,64.59,51.41,50.36,34.8,49.8
1761955221.60,48.93,62.84,51.22,42.59,36.6,48.9
1761955222.13,45.72,61.23,51.05,32.62,38.7,48.1
1761955222.66,42.78,59.78,50.90,22.16,41.0,47.4
1761955223.19,40.31,58.49,50.77,13.08,43.3,46.7
1761955223.72,38.51,57.39,50.65,7.00,45.7,46.2
1761955224.25,37.49,56.48,50.56,5.01,48.0,45.7
1761955224.78,37.32,55.79,50.48,7.42,50.3,45.4
1761955225.31,38.01,55.31,50.43,13.81,52.5,45.2
1761955225.84,39.53,55.05,50.41,23.10,54.4,45.0
1761955226.37,41.74,55.01,50.40,33.56,56.2,45.0
1761955226.90,44.53,55.20,50.42,43.45,57.6,45.1
1761955227.42,47.65,55.61,50.46,50.90,58.7,45.3
1761955227.96,50.93,56.24,50.53,54.70,59.5,45.6
1761955228.48,54.12,57.07,50.62,54.12,59.9,46.0
1761955229.02,57.02,58.12,50.73,49.25,60.0,46.6
1761955229.54,59.39,59.34,50.86,41.02,59.6,47.2
1761955230.07,61.09,60.74,51.00,30.85,58.9,47.9
1761955230.60,62.00,62.31,51.17,20.46,57.9,48.7
1761955231.14,62.05,64.02,51.35,11.78,56.5,49.5
1761955231.67,61.24,65.85,51.54,6.35,54.8,50.4
1761955232.19,59.62,67.78,51.74,5.11,52.9,51.4
1761955232.73,57.31,69.79,51.95,8.27,50.8,52.4
1761955233.26,54.47,71.87,52.17,15.28,48.5,53.4
1761955233.79,51.29,73.98,52.39,24.92,46.2,54.5
1761955234.32,48.01,76.09,52.61,35.43,43.8,55.5
1761955234.85,44.86,78.20,52.84,44.97,41.4,56.6
1761955235.37,42.03,80.27,53.05,51.88,39.2,57.6
1761955235.91,39.74,82.28,53.26,54.92,37.0,58.6
