Timestamp,Speed,SOC,Pack_Voltage,Pack_Current,Motor_Temp,Controller_Temp
1763678132.79,0.00,0.00,0.00,0.00,0.0,0.0
1763678133.30,0.00,0.00,0.00,0.00,0.0,0.0
1763678133.84,0.00,0.00,0.00,0.00,0.0,0.0
1763678134.39,0.00,0.00,0.00,0.00,0.0,0.0
1763678134.93,0.00,0.00,0.00,0.00,0.0,0.0
1763678135.47,0.00,0.00,0.00,0.00,0.0,0.0
1763678135.98,0.00,0.00,0.00,0.00,0.0,0.0
1763678136.52,0.00,0.00,0.00,0.00,0.0,0.0
1763678137.06,0.00,0.00,0.00,0.00,0.0,0.0
1763678137.59,0.00,0.00,0.00,0.00,0.0,0.0
1763678138.13,0.00,0.00,0.00,0.00,0.0,0.0
1763678138.66,0.00,0.00,0.00,0.00,0.0,0.0
1763678139.17,0.00,0.00,0.00,0.00,0.0,0.0
1763678139.70,0.00,0.00,0.00,0.00,0.0,0.0
1763678140.24,0.00,0.00,0.00,0.00,0.0,0.0
1763678140.78,0.00,0.00,0.00,0.00,0.0,0.0
1763678141.32,0.00,0.00,0.00,0.00,0.0,0.0
1763678141.82,0.00,0.00,0.00,0.00,0.0,0.0
1763678142.33,0.00,0.00,0.00,0.00,0.0,0.0
1763678142.86,0.00,0.00,0.00,0.00,0.0,0.0
1763678143.38,0.00,0.00,0.00,0.00,0.0,0.0
1763678143.90,0.00,0.00,0.00,0.00,0.0,0.0
1763678144.40,0.00,0.00,0.00,0.00,0.0,0.0
1763678144.91,0.00,0.00,0.00,0.00,0.0,0.0
1763678145.44,0.00,0.00,0.00,0.00,0.0,0.0
1763678145.99,0.00,0.00,0.00,0.00,0.0,0.0
1763678146.52,0.00,0.00,0.00,0.00,0.0,0.0
1763678147.05,0.00,0.00,0.00,0.00,0.0,0.0
1763678147.58,0.00,0.00,0.00,0.00,0.0,0.0
1763678148.09,0.00,0.00,0.00,0.00,0.0,0.0
