Timestamp,Speed,SOC,Pack_Voltage,Pack_Current,Motor_Temp,Controller_Temp
1761947945.12,52.30,73.32,52.32,21.76,46.9,54.2
1761947945.66,49.00,75.45,52.55,32.27,44.5,55.2
1761947946.16,45.97,77.44,52.76,41.73,42.3,56.2
1761947946.68,43.00,79.53,52.98,49.78,40.0,57.3
1761947947.21,40.51,81.55,53.19,54.30,37.8,58.3
1761947947.74,38.64,83.51,53.39,54.56,35.8,59.3
1761947948.27,37.55,85.38,53.59,50.47,34.0,60.2
1761947948.80,37.30,87.14,53.77,42.71,32.6,61.1
1761947949.33,37.92,88.74,53.94,32.78,31.4,61.9
1761947949.86,39.37,90.20,54.10,22.32,30.6,62.6
1761947950.39,41.53,91.49,54.23,13.21,30.1,63.2
1761947950.92,44.28,92.60,54.35,7.07,30.0,63.8
1761947951.45,47.39,93.50,54.44,5.00,30.3,64.3
1761947951.98,50.68,94.21,54.52,7.38,31.0,64.6
1761947952.51,53.89,94.69,54.57,13.75,32.0,64.8
1761947953.01,56.65,94.94,54.59,22.40,33.2,65.0
1761947953.54,59.09,94.99,54.60,32.81,34.9,65.0
1761947954.07,60.90,94.82,54.58,42.78,36.7,64.9
1761947954.60,61.93,94.42,54.54,50.50,38.8,64.7
1761947955.13,62.10,93.81,54.48,54.57,41.1,64.4
1761947955.66,61.40,92.99,54.39,54.29,43.4,64.0
1761947956.19,59.89,91.96,54.28,49.70,45.8,63.5
1761947956.72,57.67,90.75,54.15,41.63,48.1,62.9
1761947957.25,54.89,89.35,54.01,31.50,50.4,62.2
1761947957.78,51.75,87.80,53.84,21.09,52.6,61.4
1761947958.31,48.47,86.10,53.67,12.28,54.5,60.6
1761947958.84,45.28,84.28,53.47,6.60,56.2,59.6
1761947959.37,42.40,82.36,53.27,5.05,57.7,58.7
1761947959.90,40.02,80.35,53.06,7.92,58.8,57.7
1761947960.40,38.39,78.39,52.86,14.25,59.5,56.7
1761947960.93,37.44,76.29,52.64,23.61,59.9,55.6
1761947961.46,37.35,74.18,52.41,34.07,60.0,54.6
1761947961.99,38.12,72.06,52.19,43.91,59.6,53.5
1761947962.52,39.70,69.98,51.97,51.25,58.9,52.5
1761947963.05,41.99,67.95,51.76,54.79,57.9,51.5
1761947963.58,44.80,66.01,51.56,53.93,56.5,50.5
1761947964.11,47.96,64.18,51.36,48.85,54.8,49.6
1761947964.64,51.23,62.46,51.18,40.46,52.9,48.7
1761947965.17,54.40,60.89,51.02,30.24,50.8,47.9
1761947965.70,57.25,59.47,50.87,19.91,48.5,47.2
1761947966.23,59.58,58.22,50.74,11.38,46.2,46.6
1761947966.76,61.21,57.16,50.63,6.17,43.8,46.1
1761947967.29,62.04,56.31,50.54,5.17,41.4,45.7
1761947967.82,62.01,55.66,50.47,8.57,39.2,45.3
1761947968.35,61.13,55.23,50.42,15.74,37.1,45.1
1761947968.88,59.44,55.02,50.40,25.47,35.1,45.0
1761947969.41,57.08,55.04,50.40,35.96,33.5,45.0
1761947969.91,54.37,55.26,50.43,44.95,32.2,45.1
1761947970.44,51.20,55.70,50.47,51.87,31.1,45.4
1761947970.97,47.91,56.37,50.54,54.92,30.4,45.7
1761947971.50,44.75,57.24,50.64,53.55,30.0,46.1
1761947972.00,42.09,58.25,50.74,48.42,30.1,46.6
1761947972.53,39.78,59.50,50.87,39.84,30.4,47.3
1761947973.06,38.17,60.93,51.02,29.50,31.2,48.0
1761947973.59,37.36,62.51,51.19,19.26,32.3,48.8
1761947974.12,37.42,64.23,51.37,10.93,33.7,49.6
1761947974.65,38.34,66.08,51.56,5.96,35.4,50.5
1761947975.18,40.05,68.03,51.77,5.27,37.4,51.5
1761947975.68,42.29,69.94,51.97,8.65,39.4,52.5
1761947976.21,45.16,72.01,52.19,15.88,41.7,53.5
1761947976.74,48.35,74.12,52.41,25.62,44.0,54.6
1761947977.27,51.64,76.24,52.63,36.16,46.4,55.6
1761947977.80,54.80,78.36,52.85,45.62,48.8,56.7
1761947978.33,57.58,80.41,53.07,52.24,51.0,57.7
1761947978.86,59.82,82.42,53.28,54.97,53.1,58.7
1761947979.39,61.37,84.35,53.48,53.25,55.0,59.7
1761947979.92,62.09,86.17,53.67,47.41,56.6,60.6
1761947980.45,61.95,87.86,53.85,38.51,58.0,61.4
1761947980.99,60.95,89.41,54.01,28.07,59.0,62.2
1761947981.51,59.17,90.80,54.16,18.01,59.7,62.9
1761947982.04,56.73,92.01,54.29,10.04,60.0,63.5
1761947982.57,53.78,93.03,54.39,5.60,59.9,64.0
1761947983.10,50.57,93.84,54.48,5.51,59.4,64.4
1761947983.63,47.30,94.44,54.54,9.74,58.6,64.7
1761947984.16,44.19,94.83,54.58,17.57,57.5,64.9
1761947984.69,41.46,94.99,54.60,27.61,56.0,65.0
1761947985.22,39.31,94.93,54.59,38.08,54.2,65.0
1761947985.76,37.89,94.65,54.56,47.12,52.2,64.8
1761947986.29,37.30,94.14,54.51,53.12,50.0,64.6
1761947986.82,37.57,93.41,54.43,54.99,47.7,64.2
1761947987.35,38.70,92.48,54.34,52.43,45.4,63.7
1761947987.88,40.59,91.36,54.22,45.90,43.0,63.2
1761947988.41,43.11,90.05,54.08,36.60,40.7,62.5
1761947988.94,46.09,88.58,53.93,26.11,38.5,61.8
1761947989.46,49.32,86.96,53.76,16.33,36.4,61.0
1761947990.00,52.60,85.19,53.57,8.91,34.6,60.1
1761947990.52,55.65,83.32,53.37,5.26,33.0,59.2
1761947991.05,58.31,81.34,53.17,5.97,31.7,58.2
1761947991.59,60.36,79.30,52.95,10.94,30.8,57.2
1761947992.11,61.66,77.22,52.73,19.26,30.2,56.1
1761947992.64,62.14,75.10,52.51,29.51,30.0,55.0
1761947993.18,61.74,72.97,52.29,39.87,30.2,54.0
1761947993.70,60.51,70.89,52.07,48.43,30.7,52.9
1761947994.23,58.51,68.83,51.85,53.76,31.6,51.9
1761947994.76,55.91,66.85,51.64,54.86,32.9,50.9
1761947995.29,52.89,64.98,51.45,51.58,34.4,50.0
1761947995.82,49.62,63.20,51.26,44.46,36.2,49.1
1761947996.35,46.36,61.55,51.09,34.77,38.3,48.3
1761947996.89,43.33,60.05,50.93,24.20,40.5,47.5
1761947997.41,40.76,58.73,50.79,14.72,42.8,46.9
1761947997.94,38.82,57.59,50.67,7.93,45.2,46.3
1761947998.47,37.63,56.65,50.57,5.06,47.6,45.8
1761947999.00,37.29,55.91,50.50,6.59,49.9,45.5
1761947999.53,37.81,55.39,50.44,12.25,52.1,45.2
1761948000.06,39.15,55.08,50.41,21.03,54.1,45.0
1761948000.59,41.24,55.00,50.40,31.41,55.8,45.0
1761948001.12,43.92,55.14,50.42,41.57,57.3,45.1
1761948001.65,47.01,55.51,50.45,49.68,58.5,45.3
1761948002.18,50.28,56.10,50.52,54.28,59.4,45.5
1761948002.71,53.51,56.89,50.60,54.58,59.9,45.9
1761948003.24,56.48,57.89,50.70,50.53,60.0,46.4
1761948003.77,58.97,59.08,50.83,42.85,59.7,47.0
1761948004.30,60.82,60.46,50.97,32.85,59.1,47.7
1761948004.84,61.89,62.00,51.13,22.36,58.1,48.5
1761948005.36,62.11,63.67,51.31,13.27,56.8,49.3
1761948005.90,61.46,65.49,51.50,7.10,55.2,50.2
1761948006.43,59.99,67.40,51.70,5.00,53.3,51.2
1761948006.96,57.81,69.40,51.91,7.33,51.2,52.2
1761948007.48,55.07,71.45,52.13,13.65,49.0,53.2
1761948008.01,51.94,73.56,52.35,22.88,46.6,54.3
1761948008.54,48.66,75.68,52.57,33.38,44.2,55.3
1761948009.07,45.47,77.78,52.79,43.23,41.9,56.4
1761948009.60,42.56,79.86,53.01,50.78,39.6,57.4
1761948010.13,40.15,81.88,53.22,54.66,37.5,58.4
1761948010.66,38.40,83.83,53.43,54.17,35.5,59.4
1761948011.19,37.45,85.68,53.62,49.41,33.8,60.3
1761948011.72,37.35,87.41,53.80,41.18,32.3,61.2
1761948012.25,38.12,89.00,53.97,30.98,31.2,62.0
1761948012.78,39.70,90.44,54.12,20.58,30.5,62.7
1761948013.31,41.98,91.70,54.25,11.89,30.1,63.3
1761948013.85,44.81,92.77,54.37,6.39,30.0,63.9
1761948014.37,47.96,93.64,54.46,5.10,30.4,64.3
1761948014.91,51.25,94.30,54.53,8.21,31.1,64.7
1761948015.43,54.41,94.75,54.57,15.15,32.2,64.9
1761948015.96,57.26,94.97,54.60,24.75,33.6,65.0
1761948016.50,59.59,94.97,54.60,35.30,35.3,65.0
1761948017.02,61.22,94.75,54.57,44.86,37.2,64.9
1761948017.55,62.04,94.30,54.53,51.80,39.3,64.7
1761948018.08,62.01,93.64,54.46,54.90,41.6,64.3
1761948018.61,61.12,92.77,54.37,53.60,43.9,63.9
1761948019.14,59.44,91.70,54.25,48.12,46.3,63.4
1761948019.67,57.08,90.44,54.12,39.44,48.7,62.7
1761948020.20,54.21,89.02,53.97,29.11,50.9,62.0
1761948020.73,51.02,87.43,53.81,18.92,53.0,61.2
1761948021.26,47.74,85.70,53.62,10.68,54.9,60.4
1761948021.79,44.59,83.85,53.43,5.86,56.6,59.4
1761948022.29,41.94,82.01,53.24,5.24,57.9,58.5
1761948022.82,39.67,79.99,53.02,8.85,58.9,57.5
1761948023.35,38.10,77.91,52.81,16.20,59.6,56.5
1761948023.88,37.34,75.80,52.58,26.03,60.0,55.4
1761948024.41,37.45,73.68,52.36,36.53,59.9,54.3
1761948024.94,38.41,71.58,52.14,45.86,59.5,53.3
1761948025.47,40.15,69.52,51.92,52.39,58.7,52.3
1761948026.00,42.58,67.51,51.71,54.98,57.6,51.3
1761948026.53,45.50,65.59,51.51,53.13,56.1,50.3
1761948027.06,48.71,63.77,51.32,47.18,54.4,49.4
1761948027.59,51.98,62.09,51.14,38.21,52.4,48.5
1761948028.09,54.94,60.63,50.99,28.35,50.4,47.8
1761948028.62,57.70,59.24,50.84,18.25,48.1,47.1
1761948029.15,59.92,58.02,50.72,10.21,45.8,46.5
1761948029.68,61.42,57.00,50.61,5.68,43.4,46.0
1761948030.21,62.10,56.18,50.52,5.45,41.0,45.6
1761948030.74,61.92,55.57,50.46,9.54,38.8,45.3
1761948031.26,60.90,55.18,50.42,17.21,36.7,45.1
1761948031.80,59.09,55.01,50.40,27.22,34.8,45.0
1761948032.33,56.62,55.06,50.41,37.70,33.2,45.0
1761948032.86,53.67,55.34,50.44,46.81,31.9,45.2
1761948033.39,50.44,55.84,50.49,52.95,30.9,45.4
1761948033.89,47.34,56.51,50.56,55.00,30.3,45.8
1761948034.42,44.22,57.42,50.65,52.84,30.0,46.2
1761948034.96,41.48,58.54,50.77,46.61,30.1,46.8
1761948035.49,39.32,59.84,50.91,37.40,30.6,47.4
1761948036.02,37.90,61.30,51.06,26.92,31.4,48.2
1761948036.55,37.30,62.92,51.23,17.01,32.6,49.0
1761948037.08,37.57,64.67,51.42,9.36,34.1,49.8
1761948037.61,38.68,66.54,51.61,5.39,35.9,50.8
1761948038.13,40.55,68.49,51.82,5.75,37.8,51.7
1761948038.66,43.07,70.53,52.03,10.40,40.0,52.8
1761948039.19,46.06,72.62,52.25,18.52,42.3,53.8
1761948039.72,49.30,74.73,52.47,28.67,44.7,54.9
1761948040.22,52.37,76.72,52.68,38.46,46.9,55.9
1761948040.76,55.46,78.83,52.90,47.40,49.3,56.9
1761948041.29,58.15,80.89,53.12,53.26,51.5,57.9
1761948041.82,60.25,82.88,53.33,54.97,53.6,58.9
1761948042.35,61.60,84.77,53.53,52.27,55.4,59.9
1761948042.88,62.13,86.56,53.71,45.66,57.0,60.8
1761948043.40,61.80,88.22,53.89,36.29,58.2,61.6
1761948043.93,60.62,89.73,54.05,25.77,59.2,62.4
1761948044.46,58.69,91.07,54.19,16.05,59.8,63.0
1761948044.99,56.13,92.24,54.31,8.75,60.0,63.6
1761948045.52,53.12,93.22,54.41,5.21,59.8,64.1
1761948046.05,49.87,93.99,54.49,6.07,59.3,64.5
1761948046.58,46.61,94.55,54.55,11.16,58.4,64.8
1761948047.11,43.56,94.89,54.59,19.62,57.2,64.9
1761948047.64,40.94,95.00,54.60,29.90,55.6,65.0
1761948048.17,38.95,94.89,54.59,40.15,53.8,64.9
1761948048.70,37.69,94.56,54.55,48.67,51.8,64.8
1761948049.23,37.28,94.01,54.50,53.85,49.6,64.5
1761948049.76,37.74,93.24,54.42,54.82,47.3,64.1
1761948050.29,39.02,92.27,54.31,51.40,44.9,63.6
1761948050.82,41.06,91.11,54.19,44.19,42.5,63.1
1761948051.35,43.70,89.76,54.05,34.47,40.2,62.4
1761948051.88,46.76,88.25,53.89,23.93,38.0,61.6
1761948052.41,50.02,86.59,53.72,14.50,36.0,60.8
1761948052.94,53.27,84.80,53.53,7.79,34.2,59.9
1761948053.47,56.26,82.90,53.33,5.04,32.7,59.0
1761948054.00,58.80,80.91,53.12,6.70,31.5,58.0
1761948054.53,60.70,78.86,52.91,12.48,30.6,56.9
1761948055.06,61.84,76.76,52.68,21.39,30.1,55.9
1761948055.59,62.12,74.63,52.46,31.83,30.0,54.8
1761948056.09,61.60,72.64,52.25,41.37,30.2,53.8
1761948056.62,60.24,70.56,52.03,49.50,30.8,52.8
1761948057.15,58.15,68.53,51.82,54.21,31.8,51.8
1761948057.68,55.47,66.56,51.61,54.63,33.1,50.8
1761948058.21,52.39,64.69,51.42,50.71,34.7,49.8
1761948058.74,49.11,62.94,51.23,43.10,36.5,49.0
1761948059.27,45.87,61.31,51.06,33.15,38.6,48.2
1761948059.77,43.07,59.92,50.92,23.24,40.7,47.5
1761948060.29,40.56,58.62,50.78,13.97,43.0,46.8
1761948060.83,38.67,57.50,50.66,7.49,45.4,46.2
1761948061.35,37.56,56.57,50.57,5.01,47.8,45.8
1761948061.89,37.30,55.85,50.49,6.95,50.1,45.4
1761948062.41,37.90,55.35,50.44,12.97,52.2,45.2
1761948062.94,39.33,55.07,50.41,21.99,54.2,45.0
1761948063.47,41.47,55.01,50.40,32.44,56.0,45.0
1761948064.01,44.21,55.17,50.42,42.50,57.5,45.1
1761948064.54,47.34,55.56,50.46,50.33,58.6,45.3
1761948065.07,50.61,56.17,50.52,54.51,59.5,45.6
1761948065.60,53.82,56.98,50.61,54.37,59.9,46.0
1761948066.13,56.75,58.00,50.72,49.92,60.0,46.5
1761948066.66,59.20,59.22,50.84,41.88,59.7,47.1
1761948067.19,60.97,60.61,50.99,31.78,59.0,47.8
1761948067.72,61.95,62.16,51.15,21.33,58.0,48.6
1761948068.25,62.08,63.85,51.33,12.48,56.6,49.4
1761948068.75,61.42,65.56,51.51,6.93,55.1,50.3
1761948069.28,59.93,67.47,51.71,5.01,53.2,51.2
1761948069.81,57.72,69.47,51.92,7.48,51.1,52.2
1761948070.34,54.95,71.54,52.14,13.96,48.9,53.3
1761948070.87,51.82,73.64,52.36,23.26,46.5,54.3
1761948071.39,48.55,75.75,52.58,33.72,44.2,55.4
1761948071.92,45.35,77.85,52.80,43.55,41.8,56.4
1761948072.46,42.45,79.94,53.02,51.01,39.5,57.5
1761948072.99,40.06,81.96,53.23,54.72,37.4,58.5
1761948073.51,38.36,83.89,53.43,54.08,35.4,59.4
1761948074.04,37.43,85.74,53.63,49.17,33.7,60.4
1761948074.57,37.36,87.46,53.81,40.93,32.3,61.2
1761948075.10,38.14,89.04,53.97,30.72,31.2,62.0
1761948075.63,39.74,90.47,54.12,20.37,30.4,62.7
1761948076.16,42.04,91.73,54.26,11.72,30.1,63.4
1761948076.69,44.87,92.79,54.37,6.31,30.0,63.9
1761948077.22,48.04,93.66,54.46,5.12,30.4,64.3
1761948077.75,51.33,94.32,54.53,8.35,31.1,64.7
1761948078.28,54.49,94.76,54.57,15.39,32.2,64.9
1761948078.81,57.34,94.98,54.60,25.07,33.6,65.0
1761948079.34,59.63,94.97,54.60,35.54,35.3,65.0
1761948079.87,61.25,94.74,54.57,45.07,37.3,64.9
1761948080.40,62.05,94.29,54.53,51.93,39.4,64.6
1761948080.93,62.00,93.62,54.45,54.93,41.7,64.3
